"","RecorderID","ProfileID","Datefield","Unitsread","Valid"
"176","GNK001",12001461,"2010-09-04 15:30:00",0.129999998956919,1
"177","GNK001",12001461,"2010-09-04 16:00:00",0.129999998956919,1
"178","GNK001",12001461,"2010-09-04 16:30:00",0.129999998956919,1
"179","GNK001",12001461,"2010-09-04 17:00:00",0.128333332017064,1
"180","GNK001",12001461,"2010-09-04 17:30:00",0.243333334103227,1
"181","GNK001",12001461,"2010-09-04 18:00:00",0.53833331912756,1
"182","GNK001",12001461,"2010-09-04 18:30:00",0.556666672229767,1
"183","GNK001",12001461,"2010-09-04 19:00:00",0.58333332836628,1
"184","GNK001",12001461,"2010-09-04 19:30:00",0.338333338499069,1
"185","GNK001",12001461,"2010-09-04 20:00:00",0.268333334475756,1
"186","GNK001",12001461,"2010-09-04 20:30:00",0.311666660010815,1
"187","GNK001",12001461,"2010-09-04 21:00:00",0.221666667610407,1
"188","GNK001",12001461,"2010-09-04 21:30:00",0.191666666418314,1
"189","GNK001",12001461,"2010-09-04 22:00:00",0.188333332538605,1
"190","GNK001",12001461,"2010-09-04 22:30:00",0.188333332538605,1
"191","GNK001",12001461,"2010-09-04 23:00:00",0.133333336561918,1
"192","GNK001",12001461,"2010-09-04 23:30:00",0.195000004023314,1
"193","GNK001",12001461,"2010-09-05 00:00:00",0.12666667252779,1
"194","GNK001",12001461,"2010-09-05 00:30:00",0.196666669100523,1
"195","GNK001",12001461,"2010-09-05 01:00:00",0.141666667535901,1
"196","GNK001",12001461,"2010-09-05 01:30:00",0.180000003427267,1
"197","GNK001",12001461,"2010-09-05 02:00:00",0.140000000596046,1
"198","GNK001",12001461,"2010-09-05 02:30:00",0.185000004246831,1
"199","GNK001",12001461,"2010-09-05 03:00:00",0.133333334699273,1
"200","GNK001",12001461,"2010-09-05 03:30:00",0.191666668280959,1
"201","GNK001",12001461,"2010-09-05 04:00:00",0.131666669622064,1
"202","GNK001",12001461,"2010-09-05 04:30:00",0.178333336487412,1
"203","GNK001",12001461,"2010-09-05 05:00:00",0.150000004097819,1
"204","GNK001",12001461,"2010-09-05 05:30:00",0.131666667759418,1
"205","GNK001",12001461,"2010-09-05 06:00:00",0.183333333581686,1
"206","GNK001",12001461,"2010-09-05 06:30:00",0.138333339244127,1
"207","GNK001",12001461,"2010-09-05 07:00:00",0.138333335518837,1
"208","GNK001",12001461,"2010-09-05 07:30:00",0.186666667461395,1
"209","GNK001",12001461,"2010-09-05 08:00:00",0.115000000223517,1
"210","GNK001",12001461,"2010-09-05 08:30:00",0.116666665766388,1
"211","GNK001",12001461,"2010-09-05 09:00:00",0.0866666664369404,1
"212","GNK001",12001461,"2010-09-05 09:30:00",0.129999998956919,1
"213","GNK001",12001461,"2010-09-05 10:00:00",0.0733333323150873,1
"214","GNK001",12001461,"2010-09-05 10:30:00",0.133333332836628,1
"215","GNK001",12001461,"2010-09-05 11:00:00",0.128333332017064,1
"216","GNK001",12001461,"2010-09-05 11:30:00",0.128333332017064,1
"217","GNK001",12001461,"2010-09-05 12:00:00",0.128333332017064,1
"218","GNK001",12001461,"2010-09-05 12:30:00",0.129999998956919,1
"219","GNK001",12001461,"2010-09-05 13:00:00",0.131666665896773,1
"220","GNK001",12001461,"2010-09-05 13:30:00",0.129999998956919,1
"221","GNK001",12001461,"2010-09-05 14:00:00",0.131666665896773,1
"222","GNK001",12001461,"2010-09-05 14:30:00",0.133333332836628,1
"223","GNK001",12001461,"2010-09-05 15:00:00",0.133333332836628,1
"224","GNK001",12001461,"2010-09-05 15:30:00",0.133333332836628,1
"225","GNK001",12001461,"2010-09-05 16:00:00",0.133333332836628,1
"226","GNK001",12001461,"2010-09-05 16:30:00",0.133333332836628,1
"227","GNK001",12001461,"2010-09-05 17:00:00",0.131666665896773,1
"228","GNK001",12001461,"2010-09-05 17:30:00",0.129999998956919,1
"229","GNK001",12001461,"2010-09-05 18:00:00",0.138333333656192,1
"230","GNK001",12001461,"2010-09-05 18:30:00",0.309999994933605,1
"231","GNK001",12001461,"2010-09-05 19:00:00",0.948333352804184,1
"232","GNK001",12001461,"2010-09-05 19:30:00",0.905000030994415,1
"233","GNK001",12001461,"2010-09-05 20:00:00",0.840000003576279,1
"234","GNK001",12001461,"2010-09-05 20:30:00",0.319999992847443,1
"235","GNK001",12001461,"2010-09-05 21:00:00",0.239999998360872,1
"236","GNK001",12001461,"2010-09-05 21:30:00",0.191666666418314,1
"237","GNK001",12001461,"2010-09-05 22:00:00",0.195000004023314,1
"238","GNK001",12001461,"2010-09-05 22:30:00",0.193333335220814,1
"239","GNK001",12001461,"2010-09-05 23:00:00",0.195000004023314,1
"240","GNK001",12001461,"2010-09-05 23:30:00",0.193333335220814,1
"241","GNK001",12001461,"2010-09-06 00:00:00",0.193333335220814,1
"242","GNK001",12001461,"2010-09-06 00:30:00",0.193333335220814,1
"243","GNK001",12001461,"2010-09-06 01:00:00",0.155000001192093,1
"244","GNK001",12001461,"2010-09-06 01:30:00",0.170000003650784,1
"245","GNK001",12001461,"2010-09-06 02:00:00",0.195000004023314,1
"246","GNK001",12001461,"2010-09-06 02:30:00",0.193333335220814,1
"247","GNK001",12001461,"2010-09-06 03:00:00",0.131666667759418,1
"248","GNK001",12001461,"2010-09-06 03:30:00",0.196666672825813,1
"249","GNK001",12001461,"2010-09-06 04:00:00",0.140000002458692,1
"250","GNK001",12001461,"2010-09-06 04:30:00",0.190000005066395,1
"251","GNK001",12001461,"2010-09-06 05:00:00",1.17166665941477,1
"252","GNK001",12001461,"2010-09-06 05:30:00",0.5,1
